source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
biz,PBLN_000000000121346,[경기] 이천시 2026년 도ㆍ공예기업 맞춤형 온라인 마케팅 지원사업 참여기업 모집 공고,"이천시와 경기테크노파크에서는 관내 도ㆍ공예기업 우수제품의 온라인 매출 증대와 시장 경쟁력, 자생력 강화를 위한 맞춤형 온라인 마케팅 지원사업을 다음과 같이 공고하오니 많은 기업의 참여를 바랍니다.
☞ 공고일 기준 이천시 관내 도ㆍ공예기업 사업자
☞ 맞춤형 온라인 마케팅 지원",판로/수출,경기테크노파크,경기도,중소기업,중소기업,,,,,,,홍보지원,2026-04-23,2026-05-22,,"온라인, 이메일, 방문, 우편 접수
- 접수처 : (15588) 경기도 안산시 상록구 해안로 705 (재)경기테크노파크4동(지원편의동) 3층 318호 기술사업화팀 <2026년 이천시 도공예인 맞춤형 온라인마케팅지원사업 담당자 앞>
- 이메일 : ygh6463@gtp.or.kr
- 온라인 : 경기테크노파크 성과관리시스템","온라인, 이메일, 방문, 우편 접수
- 접수처 : (15588) 경기도 안산시 상록구 해안로 705 (재)경기테크노파크4동(지원편의동) 3층 318호 기술사업화팀 <2026년 이천시 도공예인 맞춤형 온라인마케팅지원사업 담당자 앞>
- 이메일 : ygh6463@gtp.or.kr
- 온라인 : 경기테크노파크 성과관리시스템",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121346,main,primary,경기이천시2026년도ㆍ공예기업맞춤형온라인마케팅지원사업참여기업모집공고,경기테크노파크,2026-04-23~2026-05-22,내수,홍보지원
biz,PBLN_000000000121345,[경기] 2026년 가상융합 사업화지원 (TRACK 2 : 도쿄 XR페어 참가 지원) 연장 공고,"경기콘텐츠진흥원은 아래와 같이 ‘2026년 가상융합 기업 사업화지원’에 참여할 기업을 모집합니다. 가상융합(VR/AR/XR) 콘텐츠ㆍ서비스를 보유한 도내 스타트업 및 중소기업의 많은 관심과 참여 바랍니다.
☞ 도내 가상융합 콘텐츠ㆍ서비스 스타트업 및 중소기업
① 공고일(04.13.) 기준 현재 본점 소재지가 경기도인 법인사업자 또는 개인사업자 (※ 가상융합분야 스타트업 및 중소기업)
② 현재 상용화 완료되어 마켓에 출시되어 있으며, 해외 마켓에 판매ㆍ계약ㆍ시연ㆍ전시 가능한 가상융합(VR/AR/XR) 콘텐츠/서비스 보유 기업
③ 지원받고자 하는 콘텐츠ㆍ서비스에 대한 권리(지식재산권, 저작권 등)을 소유 기업
④ 박람회 현장 운영을 위해 최소 2인 출장이 가능한 기업
⑤ 진흥원 지원사업 관리 규칙에 따른 제재대상이 아닌 기업
※ 자세한 지원대상 공고문 참조
☞ 해외 전시 참가 지원
- 부스 참가지원, 비즈니스 프로그램 지원(통역, 사전간담회 등) 지원",경영,경기콘텐츠진흥원,경기도,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-04-24,2026-04-30,,온라인 접수(경기콘텐츠진흥원),온라인 접수(경기콘텐츠진흥원),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121345,main,primary,경기2026년가상융합사업화지원track2도쿄xr페어참가지원연장공고,경기콘텐츠진흥원,2026-04-24~2026-04-30,경영,디자인/상품화/사업화
biz,PBLN_000000000121344,2026년 패션 디자이너 브랜드 스케일업 지원 참가사 모집 공고,"패션 콘텐츠 제작, 홍보ㆍ마케팅 지원을 통한 성장기 디자이너 브랜드 인지도 제고 및 유통 역량 강화를 도모해드리는 사업입니다.
☞ 창업 5년 초과이며 연 매출 5억 원 이상의 국내 패션 디자이너 브랜드 ※ 하단 조건을 모두 충족해야 함
- 국내 디자이너 패션 브랜드
- 사업자등록증 상 창업일이 2021. 2. 28. 이전인 사업자(브랜드)
- 2025년 매출 실적 5억원 이상인 사업자(브랜드) ※ 사업자별 매출액 합산 불가
- 공정거래위원회 기준 대기업 및 계열사에 해당하지 않는 사업자(브랜드)
- 한국콘텐츠진흥원 지원과제 참가기준(지원요건)에 부합하는 사업자(브랜드)
※ 자세한 지원대상 공고문 참조
☞ 패션 디자이너 브랜드 스케일업 프로그램 참가 지원",경영,한국콘텐츠진흥원,문화체육관광부,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-04-23,2026-05-14,,온라인 접수 (한국콘텐츠진흥원 사업관리시스템),온라인 접수 (한국콘텐츠진흥원 사업관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121344,main,primary,2026년패션디자이너브랜드스케일업지원참가사모집공고,한국콘텐츠진흥원,2026-04-23~2026-05-14,경영,디자인/상품화/사업화
biz,PBLN_000000000121343,[경북] 2026년 방위 R&D Spin-On 방산기업 시제품 고도화 지원 및 과제기획지원 참여기업 모집 공고,"경북산학융합원에서는 방산기업이 보유한 핵심기술을 기반으로 시제품ㆍ실증단계까지 제품 고도화에 도움을 드리고자「방산기업 제품 고도화 지원사업」을 다음과 같이 공고하오니 많은 참여를 바랍니다.
☞ 지역 내 방위산업 관련 전ㆍ후방기업
☞ 제품 고도화 지원, 과제기획 지원",기술,경북산학융합원,경상북도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-04-24,2026-05-15,,이메일 접수(ydh0208@giaci.or.kr),이메일 접수(ydh0208@giaci.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121343,main,primary,경북2026년방위rdspinon방산기업시제품고도화지원및과제기획지원참여기업모집공고,경북산학융합원,2026-04-24~2026-05-15,기술,기술사업화/이전/지도
biz,PBLN_000000000121342,2026년 콘텐츠 피칭 플랫폼 케이녹(KNOCK) 정규라운드 참가기업 모집 공고,"한국콘텐츠진흥원에서 민간 투자자 연계를 통한 우수 콘텐츠 발굴ㆍ육성 및 투자 유치를 지원해드리는 사업입니다.
☞ 투자유치 지원을 희망하는 국내 콘텐츠 기업(법인사업자)
- 콘텐츠 기업 : 문화콘텐츠 분야(게임, 방송, 애니메이션, 영화, 음악, 공연, 만화, 출판, 캐릭터 9개 분야)에서 콘텐츠 기획ㆍ개발ㆍ제작ㆍ생산ㆍ유통ㆍ소비 및 관련 서비스 등을 제공하는 기업
※ 자세한 지원대상 공고문 참조
☞ 투자유치 역량강화, IR 피칭, 투자연계 등 지원
※ 자세한 지원내용 공고문 참조",자금,한국콘텐츠진흥원,문화체육관광부,중소기업,중소기업,,,,,,,펀드/투자,2026-04-21,2026-05-08,,온라인 접수 (KOCCA 사업관리시스템),온라인 접수 (KOCCA 사업관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121342,main,primary,2026년콘텐츠피칭플랫폼케이녹knock정규라운드참가기업모집공고,한국콘텐츠진흥원,2026-04-21~2026-05-08,금융,펀드/투자
biz,PBLN_000000000121341,2026년 데이터 마케팅 컨설팅 지원 사업 참여 출판사 모집 연장 공고(중소출판 도약부문 마케팅지원),"데이터 기반 출판 기획ㆍ마케팅 전략 수립 지원을 위한 「2026년 데이터 마케팅 컨설팅 지원사업」을 다음과 같이 공고합니다. 출판 관계자 여러분의 많은 관심과 참여 부탁 드립니다. 
☞ 접수 마감일 기준 창업 7년 초과 출판사
※ 자세한 지원대상 공고문 참조
☞ 데이터 분석 전문가(업체) 통해 데이터 기반 출판 시장, 선정 출판사 주력 분야 시장, 판매ㆍ독자ㆍ도서관 데이터 등 통해 마케팅 전략방향 제시 지원",경영,한국출판문화산업진흥원,문화체육관광부,창업벤처,초기창업기업,,,,,,,컨설팅,2026-04-21,2026-05-06,,이메일 접수 (dlrhdms73@kpipa.or.kr),이메일 접수 (dlrhdms73@kpipa.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121341,main,primary,2026년데이터마케팅컨설팅지원사업참여출판사모집연장공고중소출판도약부문마케팅지원,한국출판문화산업진흥원,2026-04-21~2026-05-06,경영,컨설팅
biz,PBLN_000000000121340,2026년 컨셉코리아 연합 패션쇼 개최 지원 참가 브랜드 모집 공고,"국내 패션 디자이너 브랜드의 전략적 해외시장 진출 지원 통한 K-패션 인지도 확대 및 글로벌 경쟁력 강화를 도모해드리는 사업입니다.
☞ 국내 디자이너패션 브랜드(아래의 조건을 모두 충족해야 함)
- 국내 디자이너패션 브랜드(의류)
- 4시즌 이상 컬렉션 제작 및 국내외 세일즈 경험이 있는 브랜드
- 2025년 매출 3억 원 이상인 브랜드
- 한국콘텐츠진흥원 지원과제 참가기준(지원요건)에 부합하는 사업자(브랜드)
※ 자세한 지원대상 공고문 참조
☞ 시즌별(S/S, F/W) 연합 패션쇼 개최 및 국내외 비즈니스, 홍보 지원",판로/수출,한국콘텐츠진흥원,문화체육관광부,중소기업,중소기업,,,,,,,해외진출,2026-04-22,2026-05-18,,온라인 접수 (한국콘텐츠진흥원 사업관리시스템),온라인 접수 (한국콘텐츠진흥원 사업관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121340,main,primary,2026년컨셉코리아연합패션쇼개최지원참가브랜드모집공고,한국콘텐츠진흥원,2026-04-22~2026-05-18,수출,해외진출
biz,PBLN_000000000121339,[경남] 2026년 지역기업 성장사다리 지원사업 통합 공고,"2026년 중소벤처기업부와 경상남도가 지원하는 지역기업 성장사다리 지원사업 수행자로 지정된 경남테크노파크에서 지원대상별 지원 프로그램을 안내하오니, 지원 프로그램별 참여를 희망하는 경남지역 중소기업의 많은 신청 바랍니다.
☞ 사업자등록증 상 본사가 해당 지역 내 소재하며, 경남지역 주력산업 분야 KSIC 코드(첨부 확인) 보유 중소기업
※ 자세한 지원대상 공고문 참조
☞ 초기기업, 잠재기업, 예비선도기업, 선도기업, 수출지원 
※ 각 대상별 지원내용이 상이하므로 자세한 지원내용 공고문 참조",경영,경남테크노파크,경상남도,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-04-22,2026-05-08,,"온라인 접수(기업지원사업 관리시스템)
※ 자세한 신청방법 공고문 참조","온라인 접수(기업지원사업 관리시스템)
※ 자세한 신청방법 공고문 참조",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121339,main,primary,경남2026년지역기업성장사다리지원사업통합공고,경남테크노파크,2026-04-22~2026-05-08,경영,디자인/상품화/사업화
biz,PBLN_000000000121338,[경북] 상주시 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.
☞ 전년도(‘25년) 연매출액 2억원 이하인 소상공인
※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함
☞ 전년도 카드매출액의 0.4% 지원(업체당 최저 5만원 최대 40만원 이내)
※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%",경영,경상북도경제진흥원,경상북도,소상공인,소상공인,,,,,,,디자인/상품화/사업화,예산 소진시까지,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 상주시 소상공인연합회(상주시 왕산로 219-13, 1층)
※ 방문접수ㆍ팩스 등의 방법으로 제출 시 순번이 늦어질 수 있습니다.","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 상주시 소상공인연합회(상주시 왕산로 219-13, 1층)
※ 방문접수ㆍ팩스 등의 방법으로 제출 시 순번이 늦어질 수 있습니다.",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121338,main,primary,경북상주시2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,예산 소진시까지~,경영,디자인/상품화/사업화
biz,PBLN_000000000121337,콘텐츠 해외 투자유치 지원 프로그램 U-KNOCK 2026 in Japan 참가기업 모집 공고,"문화체육관광부와 한국콘텐츠진흥원에서 IP/엔터 기반 콘텐츠 기업을 대상으로 U-KNOCK 파트너스 투자연계 기반 콘텐츠 전문 해외 IR 프로그램을 지원해드리는 사업입니다.
☞ IP/엔터 기반 콘텐츠 기업
- 원천 IP(Track A) : 원천 IP 보유기업(웹툰, 웹소설, 캐릭터IP, 라이선싱 등)
- 영상/콘텐츠 (Track B) : 영상ㆍ콘텐츠 기업(드라마, 영화, 애니메이션, 예능, 게임, AI기반  영상 콘텐츠 등)
- 엔터/팬덤 (Track C) : 엔터ㆍ팬덤 사업 영위 기업(K-Pop, 라이브공연, 팬덤플랫폼 등)
☞ 파트너스 및 투자사 매칭, 상시 및 현지 IR 및 네트워크, 이동비 지원
※ 자세한 지원내용 공고문 참조",판로/수출,한국콘텐츠진흥원,문화체육관광부,중소기업,중소기업,,,,,,,해외진출,2026-04-27,2026-05-11,,온라인 접수 (KOCCA 사업관리시스템),온라인 접수 (KOCCA 사업관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121337,main,primary,콘텐츠해외투자유치지원프로그램uknock2026injapan참가기업모집공고,한국콘텐츠진흥원,2026-04-27~2026-05-11,수출,해외진출
biz,PBLN_000000000121336,[경북] 칠곡군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,"경상북도경제진흥원에서는 국내외 경기침체로 어려움을 겪고 있는 소상공인들을 위한 ‘소상공인 카드수수료 지원사업’ 참여점포를 다음과 같이 모집하오니 많은 신청 부탁드립니다.
☞ ’25년도 연매출액이 1억 원 이하이며,사업자등록증 상의 소재지가 칠곡군인 소상공인
※ 매출액은 부가가치세과세표준증명원 혹은 면세사업자수입금액증명원을 기준으로 함
☞ 전년도 카드매출액의 0.4% 지원
- 업체당 최저 5만원 최대 40만원 한도
※ 지원금 산정방법 : ’25년 카드 매출액 / 1.1 * 0.4%",경영,경상북도경제진흥원,경상북도,소상공인,소상공인,,,,,,,디자인/상품화/사업화,예산 소진시까지,,,"온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 칠곡군 소상공인연합회(칠곡군 왜관읍 석전로 157-2)","온라인 접수 및 방문 접수
- 온라인 : 행복카드.kr
- 접수처
ㆍ읍, 면, 동 행정복지센터
ㆍ 경상북도경제진흥원 4층 민생경제지원팀(구미시 이계북로 7)
ㆍ 칠곡군 소상공인연합회(칠곡군 왜관읍 석전로 157-2)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121336,main,primary,경북칠곡군2026년소상공인카드수수료지원사업참여점포모집공고,경상북도경제진흥원,예산 소진시까지~,경영,디자인/상품화/사업화
