source,source_id,title,summary,s_category,provider,region,raw_target_group,raw_support_type,raw_target_age,raw_income_condition,raw_startup_stage,raw_additional_conditions,raw_required_documents,raw_application_method,raw_period_text,_scope,_scope_reason,_dup_candidate,_dedupe_key,norm_title,norm_provider,norm_period,norm_detail_url,raw_detail_url
youth,20260414005400212732,공공기관 통합채용 실시,"ㅇ 사업목적: 도내 공공기관 채용과정의 공정성·투명성 확보 및 도민 신뢰 제고
ㅇ 대상기관: 통합채용 공동실시 협약*기관 (17개 공공기관)
* <「공정한 채용문화 확산을 위한 업무협약」 체결 기관>
· (지방공기업) 제주개발공사, 제주관광공사, 제주에너지공사
· (출자‧출연기관) 제주국제컨벤션센터, 제주연구원, 제주4.3평화재단, 제주평생교육장학진흥원, 제주문화예술재단, 제주콘텐츠진흥원, 제주여성가족연구원, 제주의료원, 서귀포의료원, 제주한의약연구원, 제주경제통상진흥원, 제주신용보증재단, 제주테크노파크, 제주사회서비스원

ㅇ 채용대상: 정원이 확보된 정규직 직원(신입, 경력)
ㅇ 응시자격: 도내 일자리 창출 차원에서 제주특별자치도에 주소를 둔 사람으로 제한 (단, 도내에서 인력 수급이 어려운 전문 분야는 예외)
ㅇ 채용일정: (1회) 3월~6월 / (2회) 6월~9월/ (3회) 9월~12월  
ㅇ 전형단계: (1단계)필기시험 ⇨ (2단계)서류전형 ⇨ (3단계)면접시험",인력/일자리,제주특별자치도 특별자치행정국 총무과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049009,ㅇ 도내 공공기관 채용과정의 공정성·투명성 확보로 도내 공공기관 취업 희망자들에게 공정한 채용기회 보장,만 18세 ~ 만 60세,소득조건코드=0043001 / 소득범위=0~0,,ㅇ 회차별 공공기관 통합채용에 참여 기관 및 선발인원이 다르므로 입사희망 공공기관의 채용인원 등이 있는지 3월(1회) 6월(2회) 9월(3회)경 통합채용 공고 확인 필요,,"ㅇ 제주특별자치도 누리집(홈페이지) 등에서 공공기관 직원 통합채용 공고 시 공고문 확인 후 원서접수시스템에 접속 후 신청(지원)

※ 제주도청 공고문(1차): https://www.jeju.go.kr/works/exam/exam3/list.htm?act=view&seq=2009510",20260320 ~ 20260330,main,primary,False,공공기관통합채용실시|제주특별자치도특별자치행정국총무과|2026032020260330~,공공기관통합채용실시,제주특별자치도특별자치행정국총무과,2026032020260330~,jeju.career.co.kr,https://jeju.career.co.kr/
youth,20260414005400212731,지역혁신중심 대학지원체계(RISE) 사업,"- (인재육성) 현장 맞춤형 핵심인재 양성 및 지역정주 해외인재 유치·양성
 - (교육·연구) 글로벌 K-교육·연구 런케이션 플랫폼 조성, 전략산업 생태계 육성 및 미래혁신역량 강화
 - (창업) 인재-교육·연구-창업연계 지원 대학 거점 육성
 - (평생교육) 국민 평생교육대학 및 지역산업 특화 직업평생교육 활성화
 - (지역사회) 사회혁신 및 미래변화 대응 경쟁력 강화, 의료·늘봄 혁신",교육/멘토링,제주테크노파크,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,사업별 프로그램 진행,만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,"※ 신청 및 사업기간은 사업별 상이, 공고문 확인 필수",,※ 공고문 확인 필수,20260301 ~ 20261231,main,primary,False,지역혁신중심대학지원체계사업|제주테크노파크|2026030120261231~,지역혁신중심대학지원체계사업,제주테크노파크,2026030120261231~,www.jejutp.or.kr,https://www.jejutp.or.kr/
youth,20260414005400212730,울산청년주간 운영,"청년의 날을(매년 9월 셋째 주 토) 기념하여 청년정책·네트워킹 확산, 시민공감대 형성을 위한 행사 개최",참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010," 
  ○ 행 사 명 : 2026 울산청년주간
  ○ 지원근거 :「울산광역시 청년 기본 조례」제24조(청년의 날)
  ○ 기간/장소 : `26. 9월 중 / 미정
  ○ 참여인원 : 3,000여 명(울산 청년 누구나)
  ○ 주요행사 : 기념식, 문화·참여 프로그램, 부스 운영 등
  ○ 주최/주관 : 울산광역시",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260901 ~ 20260930 ~ 20260930,main,primary,False,울산청년주간운영|울산광역시|2026090120260930~20260930,울산청년주간운영,울산광역시,2026090120260930~20260930,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56222,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56222
youth,20260414005400212729,서귀포시 스타트업베이 운영,"○(목적) 서귀포시 우수 스타트업 발굴 및 육성으로 일자리 창출 도모
○(대상) 서귀포시 관내 예비 및 초기창업자
○(주요내용) 기업 입주공간 제공, 스타트업 성장단계별 엑셀러레이팅 등 지원",인력/일자리,제주특별자치도 서귀포시 농수축산경제국 경제일자리과,제주특별자치도경제통상진흥원 경영본부 청년센터,0013006 | 0049010,"○ 독립형 또는 공동형(4인1실) 사무공간 무상지원
○ 코워킹 공간, 회의실 제공
○ 사업단계별 프로그램 및 맞춤 멘토링 지원
○ 사업화 성장 프로그램",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,"○ 매년 12월 경 익년도 입주기업을 선발하며, 기존 입주기업 연장평가 후 잔여 공간에 대해 신규모집 진행함.
○ 입주일 기준 2개월 이내 서귀포시 지역 또는 서귀포시 스타트업베이로 주소지 이전 필수",,서귀포시 스타트업베이 홈페이지 게시물 내 ‘신청하기’를 통해 신청서 작성 및 제출,20261201 ~ 20261231 ~ 20261231,main,primary,False,서귀포시스타트업베이운영|제주특별자치도서귀포시농수축산경제국경제일자리과|2026120120261231~20261231,서귀포시스타트업베이운영,제주특별자치도서귀포시농수축산경제국경제일자리과,2026120120261231~20261231,startupbay.or.kr,https://startupbay.or.kr/
youth,20260414005400212728,울산청년정책네트워크 운영,"청년 참여기구로써 정치·경제·사회·문화 등 전 분야 걸친 청년문제 발굴·조사, 청년정책 연구·제안, 정책협의, 청년네트워크 간 교류 활동 지원",참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 운영근거 :「울산광역시 청년 기본 조례」제12조 ※ 출범(2017. 8. 25.)
  ○ 임    기 :  2026. 1. 1. ~ 2027. 12. 31. (2년)  ※ 2회 연임가능
  ○ 구성인원 : 50명
  ○ 주요역할 : 청년정책 제안 및 정책협의, 청년문제 발굴·조사 등
  ○ 운영방법 : 울청넷 내부 운영팀 및 연구팀으로 구성 운영 ",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,,main,primary,False,울산청년정책네트워크운영|울산광역시|,울산청년정책네트워크운영,울산광역시,,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56221,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56221
youth,20260413005400212727,시 위원회 청년위원 참여비율 향상,청년의 시정참여 기회 보장 및 정책 결정과정에 청년의 의사를 반영하여 청년 맞춤형 정책개발에 기여,참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 기    간 : ‘26. 1. ~ 12.
  ○ 사업대상 : 시 소관 위원회 203개(3,231명 : 당연직 637 위촉직2,594)
  ○ 주요내용 : 시위원회 청년위원 위촉률 확대
   - 임기만료 위원회 및 신규 구성 위원회 대상 청년위원 참여 독려
   - 각종 정책토론회, 포럼, 공청회 등 청년위원 참여 지원
   - 각종 청년정책 추진 시 당사자 의견수렴을 위한 청년참여 지원",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260101 ~ 20261231 ~ 20261231,main,primary,False,시위원회청년위원참여비율향상|울산광역시|2026010120261231~20261231,시위원회청년위원참여비율향상,울산광역시,2026010120261231~20261231,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56219,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56219
youth,20260413005400212726,울산광역시 청년정책조정위원회 운영,"당사자의 청년청책 참여 거버넌스로 청년층의 정책적, 사회적 소외감 해소 및 사회활동 참여 유도",참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 인    원 : 30명(당연직 6명, 위촉직 24명)  ※ 위촉직 위원 청년비율 23명(96%)
  ○ 구    성 : 위원장 1명(시장), 부위원장 2명, 위원 27명
    - (당연직) 청년정책 소관 국장급 이상 공무원 6명
    - (위촉직) 전문위원 3명, 청년위원 21명
  ○ 임    기 : 2년(1회 연임 가능) 
  ○ 주요역할 : 청년정책 시행계획 심의 및 청년정책 사업 조정·협력",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260101 ~ 20260731 ~ 20260731,main,primary,False,울산광역시청년정책조정위원회운영|울산광역시|2026010120260731~20260731,울산광역시청년정책조정위원회운영,울산광역시,2026010120260731~20260731,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56217,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56217
youth,20260413005400212725,청년창업 스케일업 지원사업,"ㅇ (목적) 청년창업 생태계 활성화 환경 조성
ㅇ (대상) 도내 청년 창업기업
ㅇ (주요내용) 청년 창업기업의 도약과 성장을 위한 투자 역량 강화 프로그램 운영
ㅇ (전달체계) 공기관대행사업(제주테크노파크)",인력/일자리,(재)제주테크노파크,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,"ㅇ (지원대상) 제주지역 내 사업장을 소지한 창업 7년 이내 청년기업 
ㅇ (지원내용)
 - 창업(중소)기업 투자유치 역량강화를 위한 종합지원(사업모델 고도화, 경영‧기술 컨설팅, 멘토링, 마케팅, IR교육 등)
 - 기업 성장 단계 및 투자 준비도에 따라 단계별 맞춤 지원 제공
 - 창업기업 중 IR을 통한 상위 2개사를 선발하여 VC 연계투자(시트투자) 진행
ㅇ (지원규모) 기업당 13,500천원 내외, 12개사 내외 / 2개사 이상 투자, 투자금액 3억원 이상",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,"ㅇ 신청 접수(‘23.2~3월 중)
 - 제주산업정보서비스(JEIS) 홈페이지 온라인 접수

ㅇ 문의처 : 064-710-3902(소상공인과), 064-720-2300(제주테크노파크)",20260301 ~ 20260430 ~ 20261231,main,primary,False,청년창업스케일업지원사업|제주테크노파크|2026030120260430~20261231,청년창업스케일업지원사업,제주테크노파크,2026030120260430~20261231,www.jeis.or.kr,https://www.jeis.or.kr/
youth,20260413005400212724,청년도전지원사업,"청년도전지원사업은 구직단념 청년들을 대상으로 맞춤형 프로그램을 제공하여 청년의 구직의욕 고취, 노동시장 참여 및 취업촉진을 지원하는 정책으로 사회활동 참여 의욕을 높이고, 이수 시 취업·국민취업지원제도·미래내일일경험· 직업훈련 등과 연계한다.
참여자 대상은 만 18~34세 청년이며, 지역특화로 35~39세 까지 가능하다.
사업신청일 이전 6개월 이상 취업· 교육· 직업훈련 참여 이력이 없는 구직단념 청년, 자립준비청년, 청소년복지시설 입·퇴소 청년, 북한이탈청년,, 가습기살균제피해 청년, 지역특화청년 등이 참여 가능하다.",인력/일자리,사회적협동조합 제주내일,제주특별자치도경제통상진흥원 경영본부 청년센터,"0013003,0013005 | 0049010","단기(최소 5주 이상), 중기(최소 15주 이상), 장기(25주 이상)과정의 프로그램 참여가 가능하며, 각 단계별 밀착상담, 자신감회복, 사례관리, 진로탐색, 취업역량강화, 지역맞춤 프로그램 등 맞춤형 프로그램을 제공한다.
프로그램 참여자에 대해 최소 3개월 이상 사후 서비스가 제공 된다. 
각 유형 이수조건을 충족할 경우 각 50만원, 150만원, 250만원의 참여 수당과 중기·장기의 경우 20만원의 이수 인센티브가 지원되며, 이수 후 6개월 이내 취업·창업 후 3개월 근속이 확인된 경우 50만원의 취업인센티브가 추가로 지원된다.
장기의 경우 이수 후 취업 관련 활동시 30만원을 지원한다. ",만 18세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,"구체적인 개인별 참여자격은 상담을 통해 정확히 확인 가능하며, 참여 제한 사항에 해당하는 경우 참여가 불가할 수 있다. 또한 유사사업과의 중복참여인 경우 참여 불가하다.",,"1. 고용24 신청 
- 워크넷 회원가입 및 구직신청 후 취업지원 탭에서 청년도전지원사업을 선택
- 개인정보와 계좌번호를 입력 후 신청

2. 기관 참여신청 링크 신청
- 온라인 참여신청 링크를 이용
- 유선·방문 상담을 통해 가능하다. 

고용24: https://www.work24.go.kr/cm/main.do
홈페이지: http://jejutomorrow.net/gnuboard4/bbs/board.php?bo_table=sub0401&wr_id=77
신청세부사항(블로그):https://blog.naver.com/jejuworkchallenge23/224148568313",20260101 ~ 20260930 ~ 20261231,main,primary,False,청년도전지원사업|사회적협동조합제주내일|2026010120260930~20261231,청년도전지원사업,사회적협동조합제주내일,2026010120260930~20261231,blog.naver.com/jejuworkchallenge23/224148568313,https://blog.naver.com/jejuworkchallenge23/224148568313
youth,20260413005400212723,청년성장프로젝트,"청년의 구직활동 지원 및 쉬었음 전환 예방을 위해 고용노동부, 자치단체가 함께 미취업 청년 등에게 청년 친화적 인프라(청년카페) 및 맞춤형 프로그램 제공",인력/일자리,제주특별자치도 기획조정실 청년정책담당관,제주특별자치도경제통상진흥원 경영본부 청년센터,0013003 | 0049010,"제주도 내 미취업 청년들에게 쉬었음 예방 및 진로탐색을 위하여 경력(재)설계, 집단심리상담, 일상지원, 실무교육, 네트워킹을 지원해주는 고용노동부 정책",만 15세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,"제주패스파인더 홈페이지 접속 후 신청(www.jejupathfinder.org)
제주패스파인더 인스타그램 접속 후 프로필링크 클릭하여 신청(instagram.com/jejupathfinder)

참여자 고용24 정보 등록 ▶ 프로그램 참여 및 이수 ▶ 청년정책 연계 및 사후관리

인프라 제공 : 청년의 일상 및 구직의욕 유지를 위한 청년 친화적 시설 등(청년카페)
프로그램 제공 : 초기상담 후 일상유지, 구직활동에 필요한 프로그램 제공
 ·일상지원 및 심리회복: 집단심리상담, 신체건강 프로그램, 지역특색 활용 일상회복 프로그램 등
 ·진로탐색 및 역량개발: 취업교육, 예비창업교육, 직무역량강화 특강, 경력(재)설계, 고용정책 안내 등
 ·네트워킹 프로그램: 기업 연계 프로젝트, 직무 체험 프로그램, 청년/지역 진로 네트워크 등
 ·지역특화 프로그램: 지역기업 일경험/탐방 프로그램, 제주 자연 체험 프로그램
후속 지원 : 정부·지자체의 청년고용정책 안내 및 연계 지원
",20260101 ~ 20261231,main,primary,False,청년성장프로젝트|제주특별자치도기획조정실청년정책담당관|20260101~20261231,청년성장프로젝트,제주특별자치도기획조정실청년정책담당관,20260101~20261231,www.jejupathfinder.org,https://www.jejupathfinder.org/
